	Protien	Hits
37090	LOC_Os06g03514.1	36
37091	LOC_Os07g09520.1	36
37092	LOC_Os05g12200.1	36
37093	LOC_Os03g58070.1	36
37094	LOC_Os01g16460.1	36
37095	LOC_Os10g19110.1	36
37096	LOC_Os05g24000.2	36
37097	LOC_Os10g23300.1	36
37098	LOC_Os04g21050.1	36
37099	LOC_Os09g12150.1	36
37100	LOC_Os01g43050.1	36
37101	LOC_Os04g28730.1	36
37102	LOC_Os02g33170.1	36
37103	LOC_Os12g12900.1	36
37104	LOC_Os03g16470.1	36
37105	LOC_Os10g21388.1	36
37106	LOC_Os01g68580.1	36
37107	LOC_Os07g10810.1	36
37108	LOC_Os05g42200.1	36
37109	LOC_Os04g01950.1	36
37110	LOC_Os02g17130.1	36
37111	LOC_Os03g10220.1	36
37112	LOC_Os04g49590.1	36
37113	LOC_Os11g47060.1	34
37114	LOC_Os03g31150.1	34
37115	LOC_Os04g08470.1	34
37116	LOC_Os07g23820.1	34
37117	LOC_Os11g45440.1	34
37118	LOC_Os02g19850.1	34
37119	LOC_Os07g48420.3	34
37120	LOC_Os03g17490.1	34
37121	LOC_Os11g17160.1	34
37122	LOC_Os05g16560.1	34
37123	LOC_Os03g19160.1	34
37124	LOC_Os11g35690.1	34
37125	LOC_Os04g40510.1	34
37126	LOC_Os02g27420.1	34
37127	LOC_Os06g48140.1	34
37128	LOC_Os04g53880.1	34
37129	LOC_Os04g48780.1	34
37130	LOC_Os03g12820.1	34
37131	LOC_Os03g64400.1	34
37132	LOC_Os07g47480.2	34
37133	LOC_Os01g06300.1	34
37134	LOC_Os07g07600.1	34
37135	LOC_Os01g42200.1	34
37136	LOC_Os07g07850.1	34
37137	LOC_Os06g23830.1	34
37138	LOC_Os02g26294.7	34
37139	LOC_Os05g50060.1	34
37140	LOC_Os01g36670.1	34
37141	LOC_Os04g22620.1	34
37142	LOC_Os01g09660.1	34
37143	LOC_Os03g20860.1	34
37144	LOC_Os10g29450.1	34
37145	LOC_Os02g27480.1	34
37146	LOC_Os10g21940.1	34
37147	LOC_Os03g43570.2	34
37148	LOC_Os08g10020.1	34
37149	LOC_Os11g34150.3	34
37150	LOC_Os04g46870.1	34
37151	LOC_Os07g06355.1	34
37152	LOC_Os11g24920.1	34
37153	LOC_Os03g42000.1	34
37154	LOC_Os02g46350.2	34
37155	LOC_Os05g49440.2	34
37156	LOC_Os01g52864.3	34
37157	LOC_Os01g12690.1	34
37158	LOC_Os02g13760.1	34
37159	LOC_Os10g27110.1	34
37160	LOC_Os11g11520.1	34
37161	LOC_Os01g50810.1	34
37162	LOC_Os11g30640.1	34
37163	LOC_Os05g51460.1	34
37164	LOC_Os07g34120.1	34
37165	LOC_Os12g36590.1	34
37166	LOC_Os01g47970.1	34
37167	LOC_Os05g33330.1	34
37168	LOC_Os06g50715.1	34
37169	LOC_Os12g18560.1	34
37170	LOC_Os01g07020.1	34
37171	LOC_Os02g09530.1	34
37172	LOC_Os07g26940.3	34
37173	LOC_Os12g06150.1	34
37174	LOC_Os04g30900.1	34
37175	LOC_Os02g24586.1	34
37176	LOC_Os08g15450.1	34
37177	LOC_Os11g03020.1	34
37178	LOC_Os01g12080.3	34
37179	LOC_Os05g24110.1	34
37180	LOC_Os09g14700.1	34
37181	LOC_Os01g38480.3	34
37182	LOC_Os12g18180.1	34
37183	LOC_Os04g51900.1	34
37184	LOC_Os12g29250.1	34
37185	LOC_Os11g22150.3	34
37186	LOC_Os05g44740.1	34
37187	LOC_Os01g24660.1	34
37188	LOC_Os10g35510.1	34
37189	LOC_Os05g44020.3	34
37190	LOC_Os06g33260.1	34
37191	LOC_Os03g22990.1	34
37192	LOC_Os05g50290.1	34
37193	LOC_Os02g45150.1	34
37194	LOC_Os06g08110.1	34
37195	LOC_Os12g30690.1	34
37196	LOC_Os03g58130.1	34
37197	LOC_Os03g01060.1	34
37198	LOC_Os07g13380.1	34
37199	LOC_Os05g13340.1	34
37200	LOC_Os05g40410.1	34
37201	LOC_Os09g33810.4	34
37202	LOC_Os03g51920.1	34
37203	LOC_Os08g42420.1	34
37204	LOC_Os11g37280.1	34
37205	LOC_Os09g28480.2	34
37206	LOC_Os01g16070.1	34
37207	LOC_Os01g60230.3	34
37208	LOC_Os01g38510.1	34
37209	LOC_Os04g40550.1	34
37210	LOC_Os01g01050.1	34
37211	LOC_Os04g21780.1	34
37212	LOC_Os06g21610.1	34
37213	LOC_Os06g02370.1	34
37214	LOC_Os03g57540.1	34
37215	LOC_Os09g08940.1	34
37216	LOC_Os06g13620.1	34
37217	LOC_Os01g57160.1	34
37218	LOC_Os07g06262.1	34
37219	LOC_Os08g05360.1	34
37220	LOC_Os09g34940.1	34
37221	LOC_Os03g07020.1	34
37222	LOC_Os05g44150.1	34
37223	LOC_Os01g22900.3	34
37224	LOC_Os11g43680.1	34
37225	LOC_Os03g19070.1	34
37226	LOC_Os06g30760.1	34
37227	LOC_Os01g08280.2	34
37228	LOC_Os12g36910.1	34
37229	LOC_Os07g02240.1	34
37230	LOC_Os01g60900.1	34
37231	LOC_Os04g31690.1	34
37232	LOC_Os08g29080.1	34
37233	LOC_Os01g23930.1	34
37234	LOC_Os03g01016.2	34
37235	LOC_Os01g60610.1	34
37236	LOC_Os02g14250.1	34
37237	LOC_Os05g44020.2	34
37238	LOC_Os09g25230.1	34
37239	LOC_Os02g38250.1	34
37240	LOC_Os03g61490.1	34
37241	LOC_Os03g63500.1	34
37242	LOC_Os03g61900.1	34
37243	LOC_Os06g10530.1	34
37244	LOC_Os04g57500.1	34
37245	LOC_Os05g25280.1	34
37246	LOC_Os01g33540.2	34
37247	LOC_Os11g10590.1	34
37248	LOC_Os04g46830.1	34
37249	LOC_Os11g15020.1	34
37250	LOC_Os01g33030.1	34
37251	LOC_Os06g09320.2	34
37252	LOC_Os06g37030.1	34
37253	LOC_Os05g45980.1	34
37254	LOC_Os03g24140.1	34
37255	LOC_Os01g47635.1	34
37256	LOC_Os01g25340.1	34
37257	LOC_Os03g02170.2	34
37258	LOC_Os05g48630.2	34
37259	LOC_Os06g46900.2	34
37260	LOC_Os04g35280.1	34
37261	LOC_Os08g28960.1	34
37262	LOC_Os09g33555.1	34
37263	LOC_Os06g11890.1	34
37264	LOC_Os07g11270.1	34
37265	LOC_Os01g14540.1	34
37266	LOC_Os01g74310.1	34
37267	LOC_Os09g10970.1	34
37268	LOC_Os07g46020.1	34
37269	LOC_Os02g26294.8	34
37270	LOC_Os12g36450.1	34
37271	LOC_Os12g39740.1	34
37272	LOC_Os04g25140.1	34
37273	LOC_Os10g24090.1	34
37274	LOC_Os12g11490.1	34
37275	LOC_Os06g08750.1	34
37276	LOC_Os01g56830.1	34
37277	LOC_Os11g02320.2	34
37278	LOC_Os04g57030.1	34
37279	LOC_Os10g28260.1	34
37280	LOC_Os10g07542.1	34
37281	LOC_Os10g28750.1	34
37282	LOC_Os05g47720.1	34
37283	LOC_Os08g41130.1	34
37284	LOC_Os01g49560.1	34
37285	LOC_Os08g21420.1	34
37286	LOC_Os02g52630.1	34
37287	LOC_Os11g04950.1	34
37288	LOC_Os02g15820.2	34
37289	LOC_Os07g02950.1	34
37290	LOC_Os04g57200.2	34
37291	LOC_Os01g56090.1	34
37292	LOC_Os02g44300.3	34
37293	LOC_Os02g35080.2	34
37294	LOC_Os06g46900.1	34
37295	LOC_Os03g50960.1	34
37296	LOC_Os01g28560.1	34
37297	LOC_Os05g13820.1	34
37298	LOC_Os06g02730.1	34
37299	LOC_Os06g24594.5	34
37300	LOC_Os03g29100.1	34
37301	LOC_Os02g35080.3	34
37302	LOC_Os03g21480.1	34
37303	LOC_Os10g42780.1	34
37304	LOC_Os01g73150.1	34
37305	LOC_Os04g25400.2	34
37306	LOC_Os04g23200.1	34
37307	LOC_Os03g62870.2	34
37308	LOC_Os09g13600.1	34
37309	LOC_Os11g09820.1	34
37310	LOC_Os01g08300.1	34
37311	LOC_Os10g24790.1	34
37312	LOC_Os01g55560.1	34
37313	LOC_Os01g34520.1	34
37314	LOC_Os01g72520.1	34
37315	LOC_Os08g14330.1	34
37316	LOC_Os06g42770.1	34
37317	LOC_Os08g10020.2	34
37318	LOC_Os04g02500.4	34
37319	LOC_Os02g57870.2	34
37320	LOC_Os11g32150.1	34
37321	LOC_Os04g54830.1	34
37322	LOC_Os03g31150.2	34
37323	LOC_Os08g14330.2	34
37324	LOC_Os05g43300.2	34
37325	LOC_Os10g11820.1	34
37326	LOC_Os03g25760.1	34
37327	LOC_Os03g02730.1	34
37328	LOC_Os08g06720.1	34
37329	LOC_Os01g55730.1	34
37330	LOC_Os12g40660.1	34
37331	LOC_Os03g49020.1	34
37332	LOC_Os08g01720.1	34
37333	LOC_Os05g41530.1	34
37334	LOC_Os05g17650.1	34
37335	LOC_Os04g57020.3	34
37336	LOC_Os06g08230.1	34
37337	LOC_Os02g31330.1	34
37338	LOC_Os01g40910.1	34
37339	LOC_Os09g37270.2	34
37340	LOC_Os01g55270.1	34
37341	LOC_Os07g38990.1	34
37342	LOC_Os08g36750.1	34
37343	LOC_Os04g43550.1	34
37344	LOC_Os09g32560.1	34
37345	LOC_Os09g12410.1	34
37346	LOC_Os07g42690.1	34
37347	LOC_Os01g68440.1	34
37348	LOC_Os08g05720.1	34
37349	LOC_Os02g55530.1	34
37350	LOC_Os07g37090.1	34
37351	LOC_Os09g36540.1	34
37352	LOC_Os01g01050.2	34
37353	LOC_Os06g48340.1	34
37354	LOC_Os08g14390.1	34
37355	LOC_Os10g22790.1	34
37356	LOC_Os09g29700.1	34
37357	LOC_Os09g26620.2	34
37358	LOC_Os10g12020.1	34
37359	LOC_Os02g40590.1	34
37360	LOC_Os03g51984.1	34
37361	LOC_Os06g46754.1	34
37362	LOC_Os05g24020.1	34
37363	LOC_Os10g22039.2	34
37364	LOC_Os11g39690.1	34
37365	LOC_Os08g06930.2	34
37366	LOC_Os02g37990.1	34
37367	LOC_Os03g55740.1	34
37368	LOC_Os04g25110.1	34
37369	LOC_Os12g17590.1	34
37370	LOC_Os03g13540.1	34
37371	LOC_Os06g21340.2	34
37372	LOC_Os06g01260.2	34
37373	LOC_Os09g33640.1	34
37374	LOC_Os07g39790.1	34
37375	LOC_Os12g36940.1	34
37376	LOC_Os03g01500.1	34
37377	LOC_Os09g10550.1	34
37378	LOC_Os09g29350.1	34
37379	LOC_Os12g33520.1	34
37380	LOC_Os10g28460.1	34
37381	LOC_Os03g51360.1	34
37382	LOC_Os11g18450.1	34
37383	LOC_Os06g48970.1	34
37384	LOC_Os11g14500.1	34
37385	LOC_Os08g03330.1	34
37386	LOC_Os04g47370.1	34
37387	LOC_Os03g21970.1	34
37388	LOC_Os10g25980.1	34
37389	LOC_Os02g29830.1	34
37390	LOC_Os06g35390.1	34
37391	LOC_Os03g36670.1	34
37392	LOC_Os03g47230.1	34
37393	LOC_Os12g12390.1	34
37394	LOC_Os03g09310.1	34
37395	LOC_Os03g55270.1	34
37396	LOC_Os06g01700.1	34
37397	LOC_Os05g15210.1	34
37398	LOC_Os10g04160.1	34
37399	LOC_Os06g24660.1	34
37400	LOC_Os07g33700.1	34
37401	LOC_Os03g47930.1	34
37402	LOC_Os08g39970.1	34
37403	LOC_Os07g28250.1	34
37404	LOC_Os04g18390.1	34
37405	LOC_Os05g24240.1	34
37406	LOC_Os09g29550.1	34
37407	LOC_Os08g03590.1	34
37408	LOC_Os05g02540.1	34
37409	LOC_Os12g27450.1	34
37410	LOC_Os06g51180.1	34
37411	LOC_Os04g43590.1	34
37412	LOC_Os06g35090.1	34
37413	LOC_Os03g17930.3	34
37414	LOC_Os01g16490.1	34
37415	LOC_Os03g07510.1	34
37416	LOC_Os08g44820.5	34
37417	LOC_Os10g36360.1	34
37418	LOC_Os06g10930.1	34
37419	LOC_Os01g65680.1	34
37420	LOC_Os02g58250.1	34
37421	LOC_Os02g06650.1	34
37422	LOC_Os05g23530.3	34
37423	LOC_Os08g22810.1	34
37424	LOC_Os07g42890.1	34
37425	LOC_Os05g50440.1	34
37426	LOC_Os02g44050.1	34
37427	LOC_Os04g08250.1	34
37428	LOC_Os05g05370.1	34
37429	LOC_Os10g28430.1	34
37430	LOC_Os02g04280.1	34
37431	LOC_Os12g43363.1	34
37432	LOC_Os07g09010.1	34
37433	LOC_Os06g37830.1	34
37434	LOC_Os04g07260.1	34
37435	LOC_Os06g33970.1	34
37436	LOC_Os02g06000.1	34
37437	LOC_Os01g01510.2	34
37438	LOC_Os01g14080.1	34
37439	LOC_Os10g08030.1	34
37440	LOC_Os03g62870.1	34
37441	LOC_Os02g41810.1	34
37442	LOC_Os05g26740.1	34
37443	LOC_Os12g43363.3	34
37444	LOC_Os02g51360.1	34
37445	LOC_Os01g19894.1	34
37446	LOC_Os12g29350.1	34
37447	LOC_Os09g13900.1	34
37448	LOC_Os12g28770.1	34
37449	LOC_Os02g35039.2	34
37450	LOC_Os01g41060.1	34
37451	LOC_Os05g49430.1	34
37452	LOC_Os07g02590.1	34
37453	LOC_Os08g39980.1	34
37454	LOC_Os02g03250.1	34
37455	LOC_Os10g24004.1	34
37456	LOC_Os02g14360.1	34
37457	LOC_Os02g35315.2	34
37458	LOC_Os10g14900.1	34
37459	LOC_Os05g26840.1	34
37460	LOC_Os02g15280.1	34
37461	LOC_Os08g29480.1	34
37462	LOC_Os11g41875.1	34
37463	LOC_Os01g54770.1	34
37464	LOC_Os03g39390.1	34
37465	LOC_Os04g12520.1	34
37466	LOC_Os07g27550.1	34
37467	LOC_Os06g44480.1	34
37468	LOC_Os09g14710.1	34
37469	LOC_Os09g15610.1	34
37470	LOC_Os12g37530.3	34
37471	LOC_Os01g43070.1	34
37472	LOC_Os02g51770.4	34
37473	LOC_Os12g43363.2	34
37474	LOC_Os09g37270.1	34
37475	LOC_Os01g67710.1	34
37476	LOC_Os10g21460.1	34
37477	LOC_Os12g32840.1	34
37478	LOC_Os04g06290.1	34
37479	LOC_Os05g29780.1	34
37480	LOC_Os09g11540.1	34
37481	LOC_Os08g27000.1	34
37482	LOC_Os02g06610.1	34
37483	LOC_Os02g16050.1	34
37484	LOC_Os06g46900.4	34
37485	LOC_Os07g37990.1	34
37486	LOC_Os02g36550.1	34
37487	LOC_Os08g15480.1	34
37488	LOC_Os01g37320.1	34
37489	LOC_Os07g36010.1	34
37490	LOC_Os12g37860.1	34
37491	LOC_Os02g01930.1	34
37492	LOC_Os01g57840.1	34
37493	LOC_Os05g38240.1	34
37494	LOC_Os06g40130.1	34
37495	LOC_Os03g24120.1	34
37496	LOC_Os02g50790.2	34
37497	LOC_Os05g15940.1	34
37498	LOC_Os01g01450.1	34
37499	LOC_Os04g44880.1	34
37500	LOC_Os04g47170.1	34
37501	LOC_Os04g13380.1	34
37502	LOC_Os01g51020.1	34
37503	LOC_Os04g20090.1	34
37504	LOC_Os03g21310.1	34
37505	LOC_Os09g09460.1	34
37506	LOC_Os10g02950.1	34
37507	LOC_Os10g17040.1	34
37508	LOC_Os06g09320.1	34
37509	LOC_Os02g36460.1	34
37510	LOC_Os02g50330.1	34
37511	LOC_Os05g24530.1	34
37512	LOC_Os05g20340.1	34
37513	LOC_Os09g35810.1	34
37514	LOC_Os10g10820.1	34
37515	LOC_Os01g38500.1	34
37516	LOC_Os12g05500.1	34
37517	LOC_Os01g48470.1	34
37518	LOC_Os12g17300.1	34
37519	LOC_Os08g27360.1	34
37520	LOC_Os09g04920.1	34
37521	LOC_Os09g17000.1	34
37522	LOC_Os12g36990.1	34
37523	LOC_Os04g36010.1	34
37524	LOC_Os02g39150.1	34
37525	LOC_Os04g36780.1	34
37526	LOC_Os11g31760.1	34
37527	LOC_Os02g33770.1	34
37528	LOC_Os01g44069.1	34
37529	LOC_Os02g26294.4	34
37530	LOC_Os06g36490.1	34
37531	LOC_Os01g54240.2	34
37532	LOC_Os01g05030.1	34
37533	LOC_Os04g34930.1	34
37534	LOC_Os02g26294.3	34
37535	LOC_Os08g10050.1	34
37536	LOC_Os01g04050.1	34
37537	LOC_Os07g19060.1	34
37538	LOC_Os01g37250.1	34
37539	LOC_Os02g56580.1	34
37540	LOC_Os05g05690.1	34
37541	LOC_Os03g56220.1	34
37542	LOC_Os11g14000.1	34
37543	LOC_Os10g02570.1	34
37544	LOC_Os11g03120.1	34
37545	LOC_Os03g52320.2	34
37546	LOC_Os11g36010.1	34
37547	LOC_Os04g05130.1	34
37548	LOC_Os01g49940.1	34
37549	LOC_Os07g34950.2	34
37550	LOC_Os04g49810.1	34
37551	LOC_Os02g10960.1	34
37552	LOC_Os07g44790.1	34
37553	LOC_Os03g06480.1	34
37554	LOC_Os06g34680.1	34
37555	LOC_Os01g08730.1	34
37556	LOC_Os04g54630.1	34
37557	LOC_Os04g26280.1	34
37558	LOC_Os06g09480.1	34
37559	LOC_Os08g41800.1	34
37560	LOC_Os04g52180.3	34
37561	LOC_Os08g17690.1	34
37562	LOC_Os01g27270.1	34
37563	LOC_Os04g51470.1	34
37564	LOC_Os06g29670.1	34
37565	LOC_Os03g58240.1	34
37566	LOC_Os11g25400.1	34
37567	LOC_Os10g36420.1	34
37568	LOC_Os04g53350.1	34
37569	LOC_Os08g04840.2	34
37570	LOC_Os04g27096.1	34
37571	LOC_Os11g37960.1	34
37572	LOC_Os12g31350.1	34
37573	LOC_Os04g26240.2	34
37574	LOC_Os01g68324.3	34
37575	LOC_Os05g38330.2	34
37576	LOC_Os08g06620.1	34
37577	LOC_Os12g23810.1	34
37578	LOC_Os03g54980.1	34
37579	LOC_Os12g34260.1	34
37580	LOC_Os06g14550.1	34
37581	LOC_Os06g37480.1	34
37582	LOC_Os10g08050.1	34
37583	LOC_Os12g22440.1	34
37584	LOC_Os03g05400.1	34
37585	LOC_Os05g46954.2	34
37586	LOC_Os02g40420.1	34
37587	LOC_Os10g19270.1	34
37588	LOC_Os01g60420.1	34
37589	LOC_Os03g38170.1	34
37590	LOC_Os02g20729.1	34
37591	LOC_Os05g46954.1	34
37592	LOC_Os02g57000.1	34
37593	LOC_Os04g51200.1	34
37594	LOC_Os03g10230.1	34
37595	LOC_Os06g48970.2	34
37596	LOC_Os04g18520.1	34
37597	LOC_Os12g17970.1	34
37598	LOC_Os11g08970.1	34
37599	LOC_Os10g06860.1	34
37600	LOC_Os03g14130.1	34
37601	LOC_Os02g35315.1	34
37602	LOC_Os05g37970.1	34
37603	LOC_Os12g10270.1	34
37604	LOC_Os12g27390.1	34
37605	LOC_Os09g07294.1	34
37606	LOC_Os05g21160.1	34
37607	LOC_Os10g08110.1	34
37608	LOC_Os10g36480.1	34
37609	LOC_Os03g07060.1	34
37610	LOC_Os08g25650.1	34
37611	LOC_Os01g55850.1	34
37612	LOC_Os09g12610.1	34
37613	LOC_Os12g11280.1	34
37614	LOC_Os01g38480.1	34
37615	LOC_Os11g10060.1	34
37616	LOC_Os11g24300.1	34
37617	LOC_Os08g01274.1	34
37618	LOC_Os02g42530.3	34
37619	LOC_Os06g14730.1	34
37620	LOC_Os03g12820.2	34
37621	LOC_Os08g40890.1	34
37622	LOC_Os10g16580.1	34
37623	LOC_Os01g60230.1	34
37624	LOC_Os03g31150.3	34
37625	LOC_Os04g22000.1	34
37626	LOC_Os11g25120.1	34
37627	LOC_Os11g31060.1	34
37628	LOC_Os02g03330.1	34
37629	LOC_Os10g18380.1	34
37630	LOC_Os02g26630.1	34
37631	LOC_Os09g07250.1	34
37632	LOC_Os09g37452.1	34
37633	LOC_Os06g44660.1	34
37634	LOC_Os01g05010.1	34
37635	LOC_Os02g29660.1	34
37636	LOC_Os11g19930.1	34
37637	LOC_Os10g42780.2	34
37638	LOC_Os01g14750.1	34
37639	LOC_Os05g26200.1	34
37640	LOC_Os02g03580.2	34
37641	LOC_Os01g26930.1	34
37642	LOC_Os06g11570.1	34
37643	LOC_Os10g37370.1	34
37644	LOC_Os01g06150.1	34
37645	LOC_Os07g14970.1	34
37646	LOC_Os06g12900.1	34
37647	LOC_Os06g14350.1	34
37648	LOC_Os12g41790.1	34
37649	LOC_Os06g08090.1	34
37650	LOC_Os01g09880.1	34
37651	LOC_Os10g34760.1	34
37652	LOC_Os11g37160.1	34
37653	LOC_Os09g11470.1	34
37654	LOC_Os10g42720.1	34
37655	LOC_Os07g40320.1	34
37656	LOC_Os05g08000.1	34
37657	LOC_Os08g42420.5	34
37658	LOC_Os04g45550.1	34
37659	LOC_Os04g52920.1	34
37660	LOC_Os12g39780.1	34
37661	LOC_Os12g28800.1	34
37662	LOC_Os04g06790.3	34
37663	LOC_Os03g29900.1	34
37664	LOC_Os01g05510.3	34
37665	LOC_Os11g43160.1	34
37666	LOC_Os07g19020.1	34
37667	LOC_Os08g45170.2	34
37668	LOC_Os01g43460.2	34
37669	LOC_Os02g45150.2	34
37670	LOC_Os02g18890.1	34
37671	LOC_Os06g25500.1	34
37672	LOC_Os07g41620.1	34
37673	LOC_Os08g17060.1	34
37674	LOC_Os02g48730.1	34
37675	LOC_Os02g40360.1	34
37676	LOC_Os12g29950.1	34
37677	LOC_Os12g01290.1	34
37678	LOC_Os04g20740.1	34
37679	LOC_Os04g26650.1	34
37680	LOC_Os04g55830.1	34
37681	LOC_Os11g34150.2	34
37682	LOC_Os04g27320.1	34
37683	LOC_Os12g12400.1	34
37684	LOC_Os10g22110.1	34
37685	LOC_Os02g34620.1	34
37686	LOC_Os02g15390.1	34
37687	LOC_Os03g62870.3	34
37688	LOC_Os12g08810.1	34
37689	LOC_Os10g42710.2	34
37690	LOC_Os01g73570.2	34
37691	LOC_Os08g42420.4	34
37692	LOC_Os07g23370.1	34
37693	LOC_Os01g70820.1	34
37694	LOC_Os03g44900.3	34
37695	LOC_Os04g43290.3	34
37696	LOC_Os09g29480.1	34
37697	LOC_Os07g13590.1	34
37698	LOC_Os07g16530.1	34
37699	LOC_Os02g37260.1	34
37700	LOC_Os08g10780.1	34
37701	LOC_Os06g23610.1	34
37702	LOC_Os09g26620.1	34
37703	LOC_Os04g30190.1	34
37704	LOC_Os11g17410.1	34
37705	LOC_Os06g19470.3	34
37706	LOC_Os02g10750.1	34
37707	LOC_Os01g47040.1	34
37708	LOC_Os01g62180.1	34
37709	LOC_Os12g03790.1	34
37710	LOC_Os03g02170.1	34
37711	LOC_Os07g33080.1	34
37712	LOC_Os02g11000.2	34
37713	LOC_Os12g29950.2	34
37714	LOC_Os01g40350.1	34
37715	LOC_Os07g01880.1	34
37716	LOC_Os04g29550.1	34
37717	LOC_Os10g13850.1	34
37718	LOC_Os07g01510.1	34
37719	LOC_Os10g36660.1	34
37720	LOC_Os04g44200.1	34
37721	LOC_Os05g01840.1	34
37722	LOC_Os03g28400.1	34
37723	LOC_Os07g36080.1	34
37724	LOC_Os02g32650.2	34
37725	LOC_Os06g51470.1	34
37726	LOC_Os09g13160.1	34
37727	LOC_Os06g49600.1	34
37728	LOC_Os01g48410.1	34
37729	LOC_Os02g17440.1	34
37730	LOC_Os03g33980.1	34
37731	LOC_Os05g17530.1	34
37732	LOC_Os12g37500.1	34
37733	LOC_Os06g46900.3	34
37734	LOC_Os07g47030.1	34
37735	LOC_Os02g19100.1	34
37736	LOC_Os02g56390.1	34
37737	LOC_Os04g44740.1	34
37738	LOC_Os01g60230.4	34
37739	LOC_Os06g47070.1	34
37740	LOC_Os02g50900.1	34
37741	LOC_Os07g18260.1	34
37742	LOC_Os05g26720.1	34
37743	LOC_Os06g05120.2	34
37744	LOC_Os03g19600.2	34
37745	LOC_Os06g01010.1	34
37746	LOC_Os11g23090.1	34
37747	LOC_Os10g34680.1	34
37748	LOC_Os01g38320.1	34
37749	LOC_Os01g37790.1	34
37750	LOC_Os07g05830.1	34
37751	LOC_Os01g48190.3	34
37752	LOC_Os04g51220.1	34
37753	LOC_Os04g47370.2	34
37754	LOC_Os09g19300.1	34
37755	LOC_Os03g36100.1	34
37756	LOC_Os08g40250.1	34
37757	LOC_Os01g01720.1	34
37758	LOC_Os03g62650.3	34
37759	LOC_Os03g43570.3	34
37760	LOC_Os11g02320.1	34
37761	LOC_Os10g36440.1	34
37762	LOC_Os12g06340.2	34
37763	LOC_Os03g49540.1	34
37764	LOC_Os10g28410.1	34
37765	LOC_Os04g02500.3	34
37766	LOC_Os03g45700.1	34
37767	LOC_Os05g36180.1	34
37768	LOC_Os08g05630.1	34
37769	LOC_Os03g11500.1	34
37770	LOC_Os12g42750.1	34
37771	LOC_Os05g02290.1	34
37772	LOC_Os06g44240.1	34
37773	LOC_Os07g10100.1	34
37774	LOC_Os11g44600.1	34
37775	LOC_Os05g35840.1	34
37776	LOC_Os01g44030.1	34
37777	LOC_Os01g61670.3	34
37778	LOC_Os04g45160.2	34
37779	LOC_Os11g23200.1	34
37780	LOC_Os10g34140.1	34
37781	LOC_Os05g43300.1	34
37782	LOC_Os07g36030.1	34
37783	LOC_Os08g39670.1	34
37784	LOC_Os03g31290.1	34
37785	LOC_Os05g28490.1	34
37786	LOC_Os04g40510.2	34
37787	LOC_Os02g38029.1	34
37788	LOC_Os01g21090.1	34
37789	LOC_Os02g11000.1	34
37790	LOC_Os07g28540.1	34
37791	LOC_Os01g21700.1	34
37792	LOC_Os06g41470.1	34
37793	LOC_Os10g35360.1	34
37794	LOC_Os03g38170.2	34
37795	LOC_Os01g12040.1	34
37796	LOC_Os11g40800.1	34
37797	LOC_Os09g33590.1	34
37798	LOC_Os02g08120.1	34
37799	LOC_Os11g19250.1	34
37800	LOC_Os06g46754.2	34
37801	LOC_Os12g06340.3	34
37802	LOC_Os03g10970.1	33
37803	LOC_Os04g52750.1	33
37804	LOC_Os05g11210.1	33
37805	LOC_Os12g05450.1	33
37806	LOC_Os06g23020.1	33
37807	LOC_Os03g11450.1	33
37808	LOC_Os03g10460.1	33
37809	LOC_Os07g35230.1	33
37810	LOC_Os04g52650.1	33
37811	LOC_Os05g11010.1	33
37812	LOC_Os03g11230.1	33
37813	LOC_Os10g07558.1	33
37814	LOC_Os04g10610.1	33
37815	LOC_Os03g10610.1	33
37816	LOC_Os09g01310.1	33
37817	LOC_Os07g35720.2	33
37818	LOC_Os04g26240.1	32
37819	LOC_Os03g61050.1	32
37820	LOC_Os05g50540.1	32
37821	LOC_Os09g10120.1	32
37822	LOC_Os02g53020.1	32
37823	LOC_Os06g09470.1	32
37824	LOC_Os03g61750.1	32
37825	LOC_Os07g23230.1	32
37826	LOC_Os02g55110.1	32
37827	LOC_Os04g36058.2	32
37828	LOC_Os01g48810.1	32
37829	LOC_Os03g30934.3	32
37830	LOC_Os12g30370.1	32
37831	LOC_Os06g47560.1	32
37832	LOC_Os07g28560.1	32
37833	LOC_Os11g47432.1	32
37834	LOC_Os05g27080.1	32
37835	LOC_Os01g34120.1	32
37836	LOC_Os06g24594.4	32
37837	LOC_Os01g28360.1	32
37838	LOC_Os01g01090.1	32
37839	LOC_Os09g10080.1	32
37840	LOC_Os06g15920.1	32
37841	LOC_Os04g16390.1	32
37842	LOC_Os04g04430.1	32
37843	LOC_Os05g51150.5	32
37844	LOC_Os01g56630.1	32
37845	LOC_Os02g32920.1	32
37846	LOC_Os08g05450.1	32
37847	LOC_Os01g37570.1	32
37848	LOC_Os06g21870.1	32
37849	LOC_Os09g19750.1	32
37850	LOC_Os04g05540.1	32
37851	LOC_Os10g25300.2	32
37852	LOC_Os11g42750.1	32
37853	LOC_Os02g27120.1	32
37854	LOC_Os01g34680.1	32
37855	LOC_Os03g60210.1	32
37856	LOC_Os12g09580.1	32
37857	LOC_Os02g35640.1	32
37858	LOC_Os06g07969.1	32
37859	LOC_Os08g37610.2	32
37860	LOC_Os03g49300.1	32
37861	LOC_Os01g50622.2	32
37862	LOC_Os09g21780.1	32
37863	LOC_Os04g26270.1	32
37864	LOC_Os05g01210.3	32
37865	LOC_Os02g37280.1	32
37866	LOC_Os02g20380.2	32
